CELL_ID,SPECIES,MONTH,COUNT
353,bubalus_bubalis,nov,0
354,bubalus_bubalis,nov,0
355,bubalus_bubalis,nov,0
356,bubalus_bubalis,nov,0
357,bubalus_bubalis,nov,0
358,bubalus_bubalis,nov,0
359,bubalus_bubalis,nov,0
360,bubalus_bubalis,nov,0
361,bubalus_bubalis,nov,0
362,bubalus_bubalis,nov,0
363,bubalus_bubalis,nov,0
364,bubalus_bubalis,nov,0
365,bubalus_bubalis,nov,0
380,bubalus_bubalis,nov,0
381,bubalus_bubalis,nov,0
382,bubalus_bubalis,nov,0
383,bubalus_bubalis,nov,0
384,bubalus_bubalis,nov,0
385,bubalus_bubalis,nov,0
386,bubalus_bubalis,nov,0
387,bubalus_bubalis,nov,0
388,bubalus_bubalis,nov,0
389,bubalus_bubalis,nov,0
390,bubalus_bubalis,nov,0
391,bubalus_bubalis,nov,0
392,bubalus_bubalis,nov,0
407,bubalus_bubalis,nov,0
408,bubalus_bubalis,nov,0
409,bubalus_bubalis,nov,0
410,bubalus_bubalis,nov,0
411,bubalus_bubalis,nov,0
412,bubalus_bubalis,nov,0
413,bubalus_bubalis,nov,0
414,bubalus_bubalis,nov,0
415,bubalus_bubalis,nov,0
416,bubalus_bubalis,nov,0
417,bubalus_bubalis,nov,0
418,bubalus_bubalis,nov,0
419,bubalus_bubalis,nov,0
433,bubalus_bubalis,nov,0
434,bubalus_bubalis,nov,0
435,bubalus_bubalis,nov,0
436,bubalus_bubalis,nov,0
437,bubalus_bubalis,nov,0
438,bubalus_bubalis,nov,0
439,bubalus_bubalis,nov,0
440,bubalus_bubalis,nov,0
441,bubalus_bubalis,nov,0
442,bubalus_bubalis,nov,0
443,bubalus_bubalis,nov,0
444,bubalus_bubalis,nov,0
445,bubalus_bubalis,nov,0
446,bubalus_bubalis,nov,0
459,bubalus_bubalis,nov,0
460,bubalus_bubalis,nov,0
461,bubalus_bubalis,nov,0
462,bubalus_bubalis,nov,0
463,bubalus_bubalis,nov,0
464,bubalus_bubalis,nov,0
465,bubalus_bubalis,nov,0
466,bubalus_bubalis,nov,0
467,bubalus_bubalis,nov,0
468,bubalus_bubalis,nov,0
469,bubalus_bubalis,nov,0
470,bubalus_bubalis,nov,0
471,bubalus_bubalis,nov,0
472,bubalus_bubalis,nov,0
473,bubalus_bubalis,nov,0
486,bubalus_bubalis,nov,0
487,bubalus_bubalis,nov,0
488,bubalus_bubalis,nov,0
489,bubalus_bubalis,nov,0
490,bubalus_bubalis,nov,0
491,bubalus_bubalis,nov,0
492,bubalus_bubalis,nov,0
493,bubalus_bubalis,nov,0
494,bubalus_bubalis,nov,0
495,bubalus_bubalis,nov,0
496,bubalus_bubalis,nov,0
497,bubalus_bubalis,nov,0
498,bubalus_bubalis,nov,0
499,bubalus_bubalis,nov,0
