CELL_ID,SPECIES,MONTH,COUNT
170,bos_taurus,dec,0
171,bos_taurus,dec,0
172,bos_taurus,dec,0
173,bos_taurus,dec,0
174,bos_taurus,dec,0
175,bos_taurus,dec,2
176,bos_taurus,dec,5
177,bos_taurus,dec,0
178,bos_taurus,dec,0
179,bos_taurus,dec,0
191,bos_taurus,dec,0
192,bos_taurus,dec,0
193,bos_taurus,dec,0
194,bos_taurus,dec,0
195,bos_taurus,dec,0
196,bos_taurus,dec,0
197,bos_taurus,dec,0
198,bos_taurus,dec,0
199,bos_taurus,dec,0
200,bos_taurus,dec,1
201,bos_taurus,dec,2
202,bos_taurus,dec,7
203,bos_taurus,dec,0
204,bos_taurus,dec,0
205,bos_taurus,dec,0
206,bos_taurus,dec,0
218,bos_taurus,dec,0
219,bos_taurus,dec,0
220,bos_taurus,dec,0
221,bos_taurus,dec,0
222,bos_taurus,dec,0
223,bos_taurus,dec,0
224,bos_taurus,dec,0
225,bos_taurus,dec,0
226,bos_taurus,dec,0
227,bos_taurus,dec,2
228,bos_taurus,dec,0
229,bos_taurus,dec,0
230,bos_taurus,dec,0
231,bos_taurus,dec,0
232,bos_taurus,dec,0
245,bos_taurus,dec,0
246,bos_taurus,dec,0
247,bos_taurus,dec,0
248,bos_taurus,dec,0
249,bos_taurus,dec,20
250,bos_taurus,dec,0
251,bos_taurus,dec,0
252,bos_taurus,dec,0
253,bos_taurus,dec,8
254,bos_taurus,dec,0
255,bos_taurus,dec,0
256,bos_taurus,dec,0
257,bos_taurus,dec,0
258,bos_taurus,dec,0
259,bos_taurus,dec,0
272,bos_taurus,dec,0
273,bos_taurus,dec,0
274,bos_taurus,dec,0
275,bos_taurus,dec,0
276,bos_taurus,dec,24
277,bos_taurus,dec,0
278,bos_taurus,dec,0
279,bos_taurus,dec,1
280,bos_taurus,dec,2
281,bos_taurus,dec,0
282,bos_taurus,dec,0
283,bos_taurus,dec,0
284,bos_taurus,dec,0
285,bos_taurus,dec,0
299,bos_taurus,dec,0
300,bos_taurus,dec,0
301,bos_taurus,dec,0
302,bos_taurus,dec,0
303,bos_taurus,dec,0
304,bos_taurus,dec,0
305,bos_taurus,dec,0
306,bos_taurus,dec,0
307,bos_taurus,dec,3
308,bos_taurus,dec,0
309,bos_taurus,dec,0
310,bos_taurus,dec,0
311,bos_taurus,dec,0
326,bos_taurus,dec,0
327,bos_taurus,dec,0
328,bos_taurus,dec,0
329,bos_taurus,dec,1
330,bos_taurus,dec,0
331,bos_taurus,dec,20
332,bos_taurus,dec,6
333,bos_taurus,dec,8
334,bos_taurus,dec,0
335,bos_taurus,dec,0
336,bos_taurus,dec,0
337,bos_taurus,dec,0
353,bos_taurus,dec,0
354,bos_taurus,dec,0
355,bos_taurus,dec,0
356,bos_taurus,dec,0
357,bos_taurus,dec,4
358,bos_taurus,dec,5
359,bos_taurus,dec,19
360,bos_taurus,dec,3
361,bos_taurus,dec,0
362,bos_taurus,dec,0
363,bos_taurus,dec,0
364,bos_taurus,dec,0
365,bos_taurus,dec,0
380,bos_taurus,dec,0
381,bos_taurus,dec,0
382,bos_taurus,dec,0
383,bos_taurus,dec,0
384,bos_taurus,dec,0
385,bos_taurus,dec,0
386,bos_taurus,dec,0
387,bos_taurus,dec,0
388,bos_taurus,dec,0
389,bos_taurus,dec,0
390,bos_taurus,dec,1
391,bos_taurus,dec,0
392,bos_taurus,dec,0
407,bos_taurus,dec,0
408,bos_taurus,dec,0
409,bos_taurus,dec,0
410,bos_taurus,dec,0
411,bos_taurus,dec,0
412,bos_taurus,dec,0
413,bos_taurus,dec,0
414,bos_taurus,dec,0
415,bos_taurus,dec,0
416,bos_taurus,dec,0
417,bos_taurus,dec,11
418,bos_taurus,dec,9
419,bos_taurus,dec,0
433,bos_taurus,dec,0
