CELL_ID,SPECIES,MONTH,COUNT
154,bos_taurus,oct,0
155,bos_taurus,oct,2
156,bos_taurus,oct,0
157,bos_taurus,oct,0
158,bos_taurus,oct,0
159,bos_taurus,oct,0
160,bos_taurus,oct,0
161,bos_taurus,oct,0
164,bos_taurus,oct,0
165,bos_taurus,oct,0
166,bos_taurus,oct,0
167,bos_taurus,oct,0
168,bos_taurus,oct,0
169,bos_taurus,oct,0
170,bos_taurus,oct,0
171,bos_taurus,oct,0
172,bos_taurus,oct,0
173,bos_taurus,oct,0
174,bos_taurus,oct,0
175,bos_taurus,oct,0
176,bos_taurus,oct,2
177,bos_taurus,oct,7
178,bos_taurus,oct,3
179,bos_taurus,oct,0
191,bos_taurus,oct,0
192,bos_taurus,oct,0
193,bos_taurus,oct,0
194,bos_taurus,oct,0
195,bos_taurus,oct,0
196,bos_taurus,oct,0
197,bos_taurus,oct,0
198,bos_taurus,oct,0
199,bos_taurus,oct,0
200,bos_taurus,oct,0
201,bos_taurus,oct,0
202,bos_taurus,oct,3
203,bos_taurus,oct,4
204,bos_taurus,oct,1
205,bos_taurus,oct,0
206,bos_taurus,oct,0
218,bos_taurus,oct,0
219,bos_taurus,oct,0
220,bos_taurus,oct,0
221,bos_taurus,oct,0
222,bos_taurus,oct,0
223,bos_taurus,oct,0
224,bos_taurus,oct,0
225,bos_taurus,oct,4
226,bos_taurus,oct,2
227,bos_taurus,oct,10
228,bos_taurus,oct,7
229,bos_taurus,oct,17
230,bos_taurus,oct,4
231,bos_taurus,oct,1
232,bos_taurus,oct,0
245,bos_taurus,oct,0
246,bos_taurus,oct,0
247,bos_taurus,oct,0
248,bos_taurus,oct,0
249,bos_taurus,oct,0
250,bos_taurus,oct,0
251,bos_taurus,oct,0
252,bos_taurus,oct,6
253,bos_taurus,oct,3
254,bos_taurus,oct,6
255,bos_taurus,oct,8
256,bos_taurus,oct,7
257,bos_taurus,oct,1
258,bos_taurus,oct,0
259,bos_taurus,oct,0
272,bos_taurus,oct,0
273,bos_taurus,oct,0
274,bos_taurus,oct,0
275,bos_taurus,oct,0
276,bos_taurus,oct,22
277,bos_taurus,oct,3
278,bos_taurus,oct,9
279,bos_taurus,oct,4
280,bos_taurus,oct,16
281,bos_taurus,oct,17
282,bos_taurus,oct,4
283,bos_taurus,oct,1
284,bos_taurus,oct,0
285,bos_taurus,oct,0
299,bos_taurus,oct,0
300,bos_taurus,oct,0
301,bos_taurus,oct,0
302,bos_taurus,oct,5
303,bos_taurus,oct,34
304,bos_taurus,oct,12
305,bos_taurus,oct,43
306,bos_taurus,oct,13
307,bos_taurus,oct,2
308,bos_taurus,oct,20
309,bos_taurus,oct,1
310,bos_taurus,oct,0
311,bos_taurus,oct,0
326,bos_taurus,oct,0
327,bos_taurus,oct,0
328,bos_taurus,oct,1
329,bos_taurus,oct,18
330,bos_taurus,oct,10
331,bos_taurus,oct,0
332,bos_taurus,oct,1
333,bos_taurus,oct,4
334,bos_taurus,oct,2
335,bos_taurus,oct,0
336,bos_taurus,oct,0
337,bos_taurus,oct,0
353,bos_taurus,oct,0
354,bos_taurus,oct,0
355,bos_taurus,oct,35
356,bos_taurus,oct,17
357,bos_taurus,oct,0
358,bos_taurus,oct,0
359,bos_taurus,oct,0
360,bos_taurus,oct,0
361,bos_taurus,oct,0
362,bos_taurus,oct,0
363,bos_taurus,oct,0
364,bos_taurus,oct,0
365,bos_taurus,oct,0
380,bos_taurus,oct,0
381,bos_taurus,oct,0
382,bos_taurus,oct,0
383,bos_taurus,oct,1
384,bos_taurus,oct,0
385,bos_taurus,oct,0
386,bos_taurus,oct,0
387,bos_taurus,oct,0
388,bos_taurus,oct,0
389,bos_taurus,oct,0
390,bos_taurus,oct,0
391,bos_taurus,oct,0
392,bos_taurus,oct,0
407,bos_taurus,oct,0
408,bos_taurus,oct,0
409,bos_taurus,oct,0
410,bos_taurus,oct,0
411,bos_taurus,oct,0
412,bos_taurus,oct,0
413,bos_taurus,oct,0
414,bos_taurus,oct,0
415,bos_taurus,oct,0
416,bos_taurus,oct,1
417,bos_taurus,oct,13
418,bos_taurus,oct,0
419,bos_taurus,oct,0
433,bos_taurus,oct,0
434,bos_taurus,oct,0
435,bos_taurus,oct,0
436,bos_taurus,oct,0
437,bos_taurus,oct,0
438,bos_taurus,oct,0
439,bos_taurus,oct,0
440,bos_taurus,oct,0
441,bos_taurus,oct,0
442,bos_taurus,oct,0
443,bos_taurus,oct,2
444,bos_taurus,oct,26
445,bos_taurus,oct,0
446,bos_taurus,oct,0
459,bos_taurus,oct,0
460,bos_taurus,oct,0
461,bos_taurus,oct,0
462,bos_taurus,oct,0
463,bos_taurus,oct,0
464,bos_taurus,oct,0
465,bos_taurus,oct,0
466,bos_taurus,oct,0
467,bos_taurus,oct,0
468,bos_taurus,oct,0
469,bos_taurus,oct,0
470,bos_taurus,oct,7
471,bos_taurus,oct,36
472,bos_taurus,oct,0
473,bos_taurus,oct,0
486,bos_taurus,oct,0
487,bos_taurus,oct,0
488,bos_taurus,oct,0
489,bos_taurus,oct,0
490,bos_taurus,oct,0
491,bos_taurus,oct,0
492,bos_taurus,oct,0
493,bos_taurus,oct,0
494,bos_taurus,oct,0
495,bos_taurus,oct,0
496,bos_taurus,oct,0
497,bos_taurus,oct,0
498,bos_taurus,oct,0
499,bos_taurus,oct,0
500,bos_taurus,oct,0
501,bos_taurus,oct,0
515,bos_taurus,oct,0
516,bos_taurus,oct,0
517,bos_taurus,oct,0
518,bos_taurus,oct,0
519,bos_taurus,oct,0
520,bos_taurus,oct,0
521,bos_taurus,oct,0
522,bos_taurus,oct,0
523,bos_taurus,oct,0
524,bos_taurus,oct,0
525,bos_taurus,oct,0
526,bos_taurus,oct,0
527,bos_taurus,oct,0
528,bos_taurus,oct,0
543,bos_taurus,oct,0
544,bos_taurus,oct,0
546,bos_taurus,oct,0
547,bos_taurus,oct,0
548,bos_taurus,oct,0
549,bos_taurus,oct,0
550,bos_taurus,oct,0
551,bos_taurus,oct,0
552,bos_taurus,oct,0
553,bos_taurus,oct,0
554,bos_taurus,oct,0
555,bos_taurus,oct,0
556,bos_taurus,oct,0
557,bos_taurus,oct,0
573,bos_taurus,oct,0
574,bos_taurus,oct,0
575,bos_taurus,oct,0
576,bos_taurus,oct,0
577,bos_taurus,oct,0
578,bos_taurus,oct,0
579,bos_taurus,oct,0
580,bos_taurus,oct,0
581,bos_taurus,oct,0
582,bos_taurus,oct,0
583,bos_taurus,oct,0
584,bos_taurus,oct,0
585,bos_taurus,oct,0
600,bos_taurus,oct,0
601,bos_taurus,oct,0
602,bos_taurus,oct,0
603,bos_taurus,oct,0
604,bos_taurus,oct,0
605,bos_taurus,oct,0
606,bos_taurus,oct,0
607,bos_taurus,oct,0
608,bos_taurus,oct,0
609,bos_taurus,oct,0
610,bos_taurus,oct,0
611,bos_taurus,oct,0
628,bos_taurus,oct,0
629,bos_taurus,oct,0
630,bos_taurus,oct,0
631,bos_taurus,oct,0
632,bos_taurus,oct,0
633,bos_taurus,oct,0
634,bos_taurus,oct,0
656,bos_taurus,oct,0
657,bos_taurus,oct,0
