CELL_ID,SPECIES,MONTH,COUNT
470,bubalus_bubalis,oct,3
471,bubalus_bubalis,oct,17
472,bubalus_bubalis,oct,1
473,bubalus_bubalis,oct,0
486,bubalus_bubalis,oct,0
487,bubalus_bubalis,oct,0
488,bubalus_bubalis,oct,0
489,bubalus_bubalis,oct,0
490,bubalus_bubalis,oct,0
491,bubalus_bubalis,oct,0
492,bubalus_bubalis,oct,0
493,bubalus_bubalis,oct,0
494,bubalus_bubalis,oct,0
495,bubalus_bubalis,oct,0
496,bubalus_bubalis,oct,0
497,bubalus_bubalis,oct,1
498,bubalus_bubalis,oct,5
499,bubalus_bubalis,oct,3
500,bubalus_bubalis,oct,0
501,bubalus_bubalis,oct,0
515,bubalus_bubalis,oct,0
516,bubalus_bubalis,oct,0
517,bubalus_bubalis,oct,0
518,bubalus_bubalis,oct,0
519,bubalus_bubalis,oct,0
520,bubalus_bubalis,oct,0
521,bubalus_bubalis,oct,0
522,bubalus_bubalis,oct,0
523,bubalus_bubalis,oct,0
524,bubalus_bubalis,oct,0
525,bubalus_bubalis,oct,0
526,bubalus_bubalis,oct,0
527,bubalus_bubalis,oct,0
528,bubalus_bubalis,oct,0
543,bubalus_bubalis,oct,0
544,bubalus_bubalis,oct,0
546,bubalus_bubalis,oct,0
547,bubalus_bubalis,oct,0
548,bubalus_bubalis,oct,0
549,bubalus_bubalis,oct,0
550,bubalus_bubalis,oct,0
551,bubalus_bubalis,oct,0
552,bubalus_bubalis,oct,0
553,bubalus_bubalis,oct,0
554,bubalus_bubalis,oct,0
555,bubalus_bubalis,oct,0
556,bubalus_bubalis,oct,0
557,bubalus_bubalis,oct,0
573,bubalus_bubalis,oct,0
574,bubalus_bubalis,oct,0
575,bubalus_bubalis,oct,0
576,bubalus_bubalis,oct,0
577,bubalus_bubalis,oct,0
578,bubalus_bubalis,oct,0
579,bubalus_bubalis,oct,0
580,bubalus_bubalis,oct,0
581,bubalus_bubalis,oct,0
582,bubalus_bubalis,oct,0
583,bubalus_bubalis,oct,0
584,bubalus_bubalis,oct,0
585,bubalus_bubalis,oct,0
600,bubalus_bubalis,oct,0
601,bubalus_bubalis,oct,0
602,bubalus_bubalis,oct,0
603,bubalus_bubalis,oct,0
604,bubalus_bubalis,oct,0
605,bubalus_bubalis,oct,0
606,bubalus_bubalis,oct,0
607,bubalus_bubalis,oct,0
608,bubalus_bubalis,oct,0
609,bubalus_bubalis,oct,0
610,bubalus_bubalis,oct,0
611,bubalus_bubalis,oct,0
628,bubalus_bubalis,oct,0
629,bubalus_bubalis,oct,0
630,bubalus_bubalis,oct,0
631,bubalus_bubalis,oct,0
632,bubalus_bubalis,oct,0
633,bubalus_bubalis,oct,0
634,bubalus_bubalis,oct,0
656,bubalus_bubalis,oct,0
657,bubalus_bubalis,oct,0
