CELL_ID,SPECIES,MONTH,COUNT
353,bubalus_bubalis,dec,0
354,bubalus_bubalis,dec,0
355,bubalus_bubalis,dec,0
356,bubalus_bubalis,dec,0
357,bubalus_bubalis,dec,0
358,bubalus_bubalis,dec,0
359,bubalus_bubalis,dec,40
360,bubalus_bubalis,dec,0
361,bubalus_bubalis,dec,0
362,bubalus_bubalis,dec,0
363,bubalus_bubalis,dec,3
364,bubalus_bubalis,dec,2
365,bubalus_bubalis,dec,0
380,bubalus_bubalis,dec,0
381,bubalus_bubalis,dec,0
382,bubalus_bubalis,dec,0
383,bubalus_bubalis,dec,0
384,bubalus_bubalis,dec,0
385,bubalus_bubalis,dec,0
386,bubalus_bubalis,dec,0
387,bubalus_bubalis,dec,0
388,bubalus_bubalis,dec,0
389,bubalus_bubalis,dec,0
390,bubalus_bubalis,dec,3
391,bubalus_bubalis,dec,6
392,bubalus_bubalis,dec,0
407,bubalus_bubalis,dec,0
408,bubalus_bubalis,dec,0
409,bubalus_bubalis,dec,0
410,bubalus_bubalis,dec,0
411,bubalus_bubalis,dec,0
412,bubalus_bubalis,dec,0
413,bubalus_bubalis,dec,0
414,bubalus_bubalis,dec,0
415,bubalus_bubalis,dec,0
416,bubalus_bubalis,dec,0
417,bubalus_bubalis,dec,27
418,bubalus_bubalis,dec,1
419,bubalus_bubalis,dec,0
433,bubalus_bubalis,dec,0
434,bubalus_bubalis,dec,0
435,bubalus_bubalis,dec,0
436,bubalus_bubalis,dec,0
437,bubalus_bubalis,dec,0
438,bubalus_bubalis,dec,0
439,bubalus_bubalis,dec,0
440,bubalus_bubalis,dec,0
441,bubalus_bubalis,dec,1
442,bubalus_bubalis,dec,0
443,bubalus_bubalis,dec,0
444,bubalus_bubalis,dec,0
445,bubalus_bubalis,dec,0
446,bubalus_bubalis,dec,0
459,bubalus_bubalis,dec,0
460,bubalus_bubalis,dec,0
461,bubalus_bubalis,dec,0
462,bubalus_bubalis,dec,0
463,bubalus_bubalis,dec,0
464,bubalus_bubalis,dec,0
465,bubalus_bubalis,dec,0
466,bubalus_bubalis,dec,0
467,bubalus_bubalis,dec,0
468,bubalus_bubalis,dec,31
469,bubalus_bubalis,dec,2
470,bubalus_bubalis,dec,0
471,bubalus_bubalis,dec,0
472,bubalus_bubalis,dec,0
473,bubalus_bubalis,dec,0
486,bubalus_bubalis,dec,0
487,bubalus_bubalis,dec,0
488,bubalus_bubalis,dec,0
489,bubalus_bubalis,dec,0
490,bubalus_bubalis,dec,0
491,bubalus_bubalis,dec,0
492,bubalus_bubalis,dec,0
493,bubalus_bubalis,dec,0
494,bubalus_bubalis,dec,3
495,bubalus_bubalis,dec,3
496,bubalus_bubalis,dec,0
497,bubalus_bubalis,dec,0
498,bubalus_bubalis,dec,0
499,bubalus_bubalis,dec,0
500,bubalus_bubalis,dec,0
501,bubalus_bubalis,dec,0
515,bubalus_bubalis,dec,0
516,bubalus_bubalis,dec,0
517,bubalus_bubalis,dec,0
518,bubalus_bubalis,dec,0
519,bubalus_bubalis,dec,0
520,bubalus_bubalis,dec,0
521,bubalus_bubalis,dec,0
522,bubalus_bubalis,dec,0
523,bubalus_bubalis,dec,0
524,bubalus_bubalis,dec,0
525,bubalus_bubalis,dec,0
526,bubalus_bubalis,dec,0
527,bubalus_bubalis,dec,0
528,bubalus_bubalis,dec,0
543,bubalus_bubalis,dec,0
544,bubalus_bubalis,dec,0
546,bubalus_bubalis,dec,0
547,bubalus_bubalis,dec,0
548,bubalus_bubalis,dec,0
549,bubalus_bubalis,dec,0
550,bubalus_bubalis,dec,0
551,bubalus_bubalis,dec,0
552,bubalus_bubalis,dec,0
553,bubalus_bubalis,dec,0
554,bubalus_bubalis,dec,0
555,bubalus_bubalis,dec,0
556,bubalus_bubalis,dec,0
557,bubalus_bubalis,dec,0
573,bubalus_bubalis,dec,0
574,bubalus_bubalis,dec,0
575,bubalus_bubalis,dec,0
576,bubalus_bubalis,dec,0
577,bubalus_bubalis,dec,0
578,bubalus_bubalis,dec,0
579,bubalus_bubalis,dec,0
580,bubalus_bubalis,dec,0
581,bubalus_bubalis,dec,0
582,bubalus_bubalis,dec,0
583,bubalus_bubalis,dec,0
584,bubalus_bubalis,dec,0
585,bubalus_bubalis,dec,0
600,bubalus_bubalis,dec,0
601,bubalus_bubalis,dec,0
602,bubalus_bubalis,dec,0
603,bubalus_bubalis,dec,0
604,bubalus_bubalis,dec,0
605,bubalus_bubalis,dec,0
606,bubalus_bubalis,dec,0
607,bubalus_bubalis,dec,0
608,bubalus_bubalis,dec,0
609,bubalus_bubalis,dec,0
610,bubalus_bubalis,dec,0
611,bubalus_bubalis,dec,0
628,bubalus_bubalis,dec,0
629,bubalus_bubalis,dec,0
630,bubalus_bubalis,dec,0
631,bubalus_bubalis,dec,0
632,bubalus_bubalis,dec,0
633,bubalus_bubalis,dec,0
634,bubalus_bubalis,dec,0
656,bubalus_bubalis,dec,0
657,bubalus_bubalis,dec,0
